,0,1,2,3,4,5,6,7,8,9
3305,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Sanjuro (1962),City Lights (1931),Schindler's List (1993)
3306,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),"Shawshank Redemption, The (1994)",Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967)
3307,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3308,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3309,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Lawrence of Arabia (1962),City Lights (1931),"Godfather, The (1972)"
3310,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Sanjuro (1962),"Godfather, The (1972)","Great Escape, The (1963)"
3311,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Sanjuro (1962),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994)
3312,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3313,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
3314,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
3315,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
3316,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3317,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),"Bicycle Thief, The (Ladri di biciclette) (1948)",Lawrence of Arabia (1962),Double Indemnity (1944),"Third Man, The (1949)"
3318,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Apple, The (Sib) (1998)",Citizen Kane (1941),"Bicycle Thief, The (Ladri di biciclette) (1948)",Casablanca (1942),Rear Window (1954),City Lights (1931),Double Indemnity (1944),"Third Man, The (1949)"
3319,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3320,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Schindler's List (1993),Saving Private Ryan (1998),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994)
3321,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
3322,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Lawrence of Arabia (1962),"Bicycle Thief, The (Ladri di biciclette) (1948)",City Lights (1931)
3323,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),"Bicycle Thief, The (Ladri di biciclette) (1948)",City Lights (1931),Nénette et Boni (1996),Lawrence of Arabia (1962)
3324,"Apple, The (Sib) (1998)","Shawshank Redemption, The (1994)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Schindler's List (1993),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),"Godfather, The (1972)",Saving Private Ryan (1998)
3325,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Lamerica (1994)
3326,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Nénette et Boni (1996),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
3327,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3328,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),I Am Cuba (Soy Cuba/Ya Kuba) (1964),"Bicycle Thief, The (Ladri di biciclette) (1948)",City Lights (1931),Double Indemnity (1944)
3329,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Nénette et Boni (1996),Sanjuro (1962),"Shawshank Redemption, The (1994)",Return with Honor (1998)
3330,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Saving Private Ryan (1998),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Sanjuro (1962)
3331,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
3332,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
3333,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
3334,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Sanjuro (1962)
3335,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Schindler's List (1993),Song of Freedom (1936),"Godfather, The (1972)",Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),"Close Shave, A (1995)",Nénette et Boni (1996)
3336,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Lawrence of Arabia (1962),City Lights (1931),"Bicycle Thief, The (Ladri di biciclette) (1948)"
3337,"Apple, The (Sib) (1998)","Shawshank Redemption, The (1994)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Saving Private Ryan (1998),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Sanjuro (1962)
3338,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Lawrence of Arabia (1962),"Godfather, The (1972)",City Lights (1931)
3339,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3340,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Casablanca (1942),"Bicycle Thief, The (Ladri di biciclette) (1948)",Mamma Roma (1962),City Lights (1931),Rear Window (1954),Double Indemnity (1944)
3341,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Song of Freedom (1936),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
3342,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
3343,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Bicycle Thief, The (Ladri di biciclette) (1948)",City Lights (1931),Nénette et Boni (1996),Lawrence of Arabia (1962)
3344,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
3345,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)","Bicycle Thief, The (Ladri di biciclette) (1948)",City Lights (1931),"Seventh Seal, The (Sjunde inseglet, Det) (1957)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),"Close Shave, A (1995)",Mamma Roma (1962),"Wrong Trousers, The (1993)"
3346,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
3347,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),"Shawshank Redemption, The (1994)"
3348,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
3349,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3350,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)","Shawshank Redemption, The (1994)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Schindler's List (1993),Saving Private Ryan (1998),Return with Honor (1998)
3351,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3352,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Sanjuro (1962)
3353,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)","Godfather, The (1972)",Citizen Kane (1941),"Bicycle Thief, The (Ladri di biciclette) (1948)",Casablanca (1942),"Gate of Heavenly Peace, The (1995)",Rear Window (1954),City Lights (1931),Song of Freedom (1936)
3354,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
3355,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3356,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
3357,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3358,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Citizen Kane (1941),Casablanca (1942),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),City Lights (1931),Rear Window (1954),Double Indemnity (1944)
3359,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
3360,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
3361,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)","Shawshank Redemption, The (1994)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Schindler's List (1993),Saving Private Ryan (1998),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954)
3362,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
3363,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3364,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
3365,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
3366,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Sanjuro (1962),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Lawrence of Arabia (1962),City Lights (1931)
3367,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
3368,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Schindler's List (1993),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Nénette et Boni (1996),Sanjuro (1962),Return with Honor (1998)
3369,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Bicycle Thief, The (Ladri di biciclette) (1948)",Double Indemnity (1944),"Gate of Heavenly Peace, The (1995)",City Lights (1931),Song of Freedom (1936),"Third Man, The (1949)",Chinatown (1974)
3370,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)",City Lights (1931),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),"Close Shave, A (1995)",Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),M (1931)
3371,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Sanjuro (1962),City Lights (1931),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
3372,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)","Shawshank Redemption, The (1994)",Song of Freedom (1936),Schindler's List (1993),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Rear Window (1954)
3373,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Nénette et Boni (1996),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
3374,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Song of Freedom (1936),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Message to Love: The Isle of Wight Festival (1996)
3375,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),City Lights (1931),"Bicycle Thief, The (Ladri di biciclette) (1948)",Lawrence of Arabia (1962)
3376,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
3377,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Schindler's List (1993),Smashing Time (1967)
3378,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Sanjuro (1962),City Lights (1931),"Bicycle Thief, The (Ladri di biciclette) (1948)"
3379,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3380,"Apple, The (Sib) (1998)","Shawshank Redemption, The (1994)","Gate of Heavenly Peace, The (1995)",Schindler's List (1993),Song of Freedom (1936),Mamma Roma (1962),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Saving Private Ryan (1998),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996)
3381,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),"Shawshank Redemption, The (1994)",Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967)
3382,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Sanjuro (1962),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998)
3383,"Apple, The (Sib) (1998)",Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Gate of Heavenly Peace, The (1995)",Song of Freedom (1936),Mamma Roma (1962),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Schindler's List (1993),Rear Window (1954),"Shawshank Redemption, The (1994)"
3384,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
3385,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Tigrero: A Film That Was Never Made (1994),Return with Honor (1998),Smashing Time (1967),Sanjuro (1962)
3386,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),"Apple, The (Sib) (1998)",Citizen Kane (1941),"Bicycle Thief, The (Ladri di biciclette) (1948)",Rear Window (1954),Double Indemnity (1944),City Lights (1931),Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Lawrence of Arabia (1962)
3387,"Apple, The (Sib) (1998)","Gate of Heavenly Peace, The (1995)",Mamma Roma (1962),Song of Freedom (1936),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Nénette et Boni (1996),Return with Honor (1998),Tigrero: A Film That Was Never Made (1994),Smashing Time (1967),Schlafes Bruder (Brother of Sleep) (1995)
